,State,Year,Quarter,Name,Type,Count,Amount
1885,punjab,2018,1,Peer-to-peer payments,TOTAL,690684,2412434633.5413933
1886,punjab,2018,1,Merchant payments,TOTAL,87477,83873893.96204324
1887,punjab,2018,1,Financial Services,TOTAL,60688,11162488.423236402
1888,punjab,2018,1,Others,TOTAL,85246,77268587.56920797
1889,punjab,2018,2,Recharge & bill payments,TOTAL,1262450,395417027.849745
1890,punjab,2018,2,Peer-to-peer payments,TOTAL,1017159,4036457553.7177477
1891,punjab,2018,2,Merchant payments,TOTAL,147667,159406610.2632674
1892,punjab,2018,2,Financial Services,TOTAL,82256,17719391.411258094
1893,punjab,2018,2,Others,TOTAL,71631,75671628.7650177
1894,punjab,2018,3,Peer-to-peer payments,TOTAL,1684209,6173898400.559117
1895,punjab,2018,3,Recharge & bill payments,TOTAL,1381730,622737633.7524918
1896,punjab,2018,3,Merchant payments,TOTAL,274458,194883994.57571086
1897,punjab,2018,3,Financial Services,TOTAL,54285,9429174.53468925
1898,punjab,2018,3,Others,TOTAL,67426,64737840.39918464
1899,punjab,2018,4,Peer-to-peer payments,TOTAL,2269375,9404088424.489891
1900,punjab,2018,4,Recharge & bill payments,TOTAL,1817964,825449591.241031
1901,punjab,2018,4,Merchant payments,TOTAL,648096,455091549.5918779
1902,punjab,2018,4,Financial Services,TOTAL,62453,11832962.875482317
1903,punjab,2018,4,Others,TOTAL,89249,85520045.45150709
1904,punjab,2019,1,Peer-to-peer payments,TOTAL,4026294,12027441595.712797
1905,punjab,2019,1,Recharge & bill payments,TOTAL,2304690,986004867.8072444
1906,punjab,2019,1,Merchant payments,TOTAL,711152,478382600.617519
1907,punjab,2019,1,Financial Services,TOTAL,45621,6871295.954710579
1908,punjab,2019,1,Others,TOTAL,84380,75789641.76089522
1909,punjab,2019,2,Peer-to-peer payments,TOTAL,4140474,16258891447.321405
1910,punjab,2019,2,Recharge & bill payments,TOTAL,2815047,1440058991.4565237
1911,punjab,2019,2,Merchant payments,TOTAL,1407963,815090878.0150015
1912,punjab,2019,2,Financial Services,TOTAL,37435,6876144.454559349
1913,punjab,2019,2,Others,TOTAL,108911,93875933.52482703
1914,punjab,2019,3,Peer-to-peer payments,TOTAL,4726946,19146726286.636036
1915,punjab,2019,3,Recharge & bill payments,TOTAL,3455594,2481094964.9170833
1916,punjab,2019,3,Merchant payments,TOTAL,2374014,1183743251.2734203
1917,punjab,2019,3,Financial Services,TOTAL,32359,7912219.734296376
1918,punjab,2019,3,Others,TOTAL,117899,86338883.28250344
1919,punjab,2019,4,Peer-to-peer payments,TOTAL,6386367,25564144629.75061
1920,punjab,2019,4,Recharge & bill payments,TOTAL,4068332,2622222199.1884565
1921,punjab,2019,4,Merchant payments,TOTAL,3122413,1741259163.3677325
1922,punjab,2019,4,Financial Services,TOTAL,22956,6382345.429778575
1923,punjab,2019,4,Others,TOTAL,98557,55793908.45587015
1924,punjab,2020,1,Peer-to-peer payments,TOTAL,6339183,26350005915.230072
1925,punjab,2020,1,Recharge & bill payments,TOTAL,4935115,2767419472.6505165
1926,punjab,2020,1,Merchant payments,TOTAL,3838480,2196329615.3949203
1927,punjab,2020,1,Financial Services,TOTAL,17924,10987850.955996178
1928,punjab,2020,1,Others,TOTAL,87082,49442411.668161854
1929,punjab,2020,2,Recharge & bill payments,TOTAL,6064807,3089758241.1281967
1930,punjab,2020,2,Peer-to-peer payments,TOTAL,5639212,25074384847.498463
1931,punjab,2020,2,Merchant payments,TOTAL,2290868,2058898904.3613408
1932,punjab,2020,2,Financial Services,TOTAL,23314,23704957.876037344
1933,punjab,2020,2,Others,TOTAL,63093,37907301.34960769
1934,punjab,2020,3,Peer-to-peer payments,TOTAL,7354451,32477438924.476498
1935,punjab,2020,3,Recharge & bill payments,TOTAL,5478668,4066750820.6407743
1936,punjab,2020,3,Merchant payments,TOTAL,4261548,3490665357.291087
1937,punjab,2020,3,Financial Services,TOTAL,32390,42060249.32847581
1938,punjab,2020,3,Others,TOTAL,82516,46176796.076553434
1939,punjab,2020,4,Peer-to-peer payments,TOTAL,9609405,43286909256.83391
1940,punjab,2020,4,Merchant payments,TOTAL,7144295,6142380827.109474
1941,punjab,2020,4,Recharge & bill payments,TOTAL,6072201,4201551869.9511185
1942,punjab,2020,4,Financial Services,TOTAL,38820,51677182.316327386
1943,punjab,2020,4,Others,TOTAL,133204,92887343.34418696
1944,punjab,2021,1,Peer-to-peer payments,TOTAL,10951083,46908632143.31532
1945,punjab,2021,1,Merchant payments,TOTAL,9333364,7651004598.907397
1946,punjab,2021,1,Recharge & bill payments,TOTAL,6332928,3980874403.2760215
1947,punjab,2021,1,Financial Services,TOTAL,43094,52009482.41407214
1948,punjab,2021,1,Others,TOTAL,110366,98366463.19387978
1949,punjab,2021,2,Peer-to-peer payments,TOTAL,13180933,55282486111.30394
1950,punjab,2021,2,Merchant payments,TOTAL,11225598,9710508482.436422
1951,punjab,2021,2,Recharge & bill payments,TOTAL,7591039,4370756868.518326
1952,punjab,2021,2,Financial Services,TOTAL,46218,53309051.06501615
1953,punjab,2021,2,Others,TOTAL,127460,113998049.29147904
1954,rajasthan,2018,1,Recharge & bill payments,TOTAL,4305940,868358581.1737025
1955,rajasthan,2018,1,Peer-to-peer payments,TOTAL,2540658,7547652852.662634
1956,rajasthan,2018,1,Financial Services,TOTAL,202537,37125466.49571308
1957,rajasthan,2018,1,Merchant payments,TOTAL,184127,201212697.26059398
1958,rajasthan,2018,1,Others,TOTAL,358428,271943533.1341365
1959,rajasthan,2018,2,Recharge & bill payments,TOTAL,5288093,1511007056.105427
1960,rajasthan,2018,2,Peer-to-peer payments,TOTAL,3770555,13341587602.422176
1961,rajasthan,2018,2,Merchant payments,TOTAL,345752,342809667.5935513
1962,rajasthan,2018,2,Financial Services,TOTAL,279471,52145152.93902289
1963,rajasthan,2018,2,Others,TOTAL,289826,311536696.6979239
1964,rajasthan,2018,3,Peer-to-peer payments,TOTAL,7120792,21010614922.14291
1965,rajasthan,2018,3,Recharge & bill payments,TOTAL,5894660,2252031409.939968
1966,rajasthan,2018,3,Merchant payments,TOTAL,711240,445504998.0014268
1967,rajasthan,2018,3,Financial Services,TOTAL,230083,30185982.18078412
1968,rajasthan,2018,3,Others,TOTAL,300323,302431358.9473551
1969,rajasthan,2018,4,Peer-to-peer payments,TOTAL,10752729,33578327037.682457
1970,rajasthan,2018,4,Recharge & bill payments,TOTAL,7557003,2743591538.8320713
1971,rajasthan,2018,4,Merchant payments,TOTAL,1985927,1172254323.9731452
1972,rajasthan,2018,4,Financial Services,TOTAL,311632,40412563.014562674
1973,rajasthan,2018,4,Others,TOTAL,352432,374501619.8364362
1974,rajasthan,2019,1,Peer-to-peer payments,TOTAL,27621606,55246071722.22856
1975,rajasthan,2019,1,Recharge & bill payments,TOTAL,11650961,3821181816.6204696
1976,rajasthan,2019,1,Merchant payments,TOTAL,3921438,1664209334.5681162
1977,rajasthan,2019,1,Financial Services,TOTAL,359993,36340412.57538466
1978,rajasthan,2019,1,Others,TOTAL,402042,373355289.5614773
1979,rajasthan,2019,2,Peer-to-peer payments,TOTAL,25257679,79466464089.34059
1980,rajasthan,2019,2,Recharge & bill payments,TOTAL,14968290,5709279550.854211
1981,rajasthan,2019,2,Merchant payments,TOTAL,9026751,3435472167.201069
1982,rajasthan,2019,2,Financial Services,TOTAL,182685,34134486.762421735
1983,rajasthan,2019,2,Others,TOTAL,573881,461962878.5071422
1984,rajasthan,2019,3,Peer-to-peer payments,TOTAL,29885618,97443950786.5758
1985,rajasthan,2019,3,Merchant payments,TOTAL,19646612,6705923742.563935
1986,rajasthan,2019,3,Recharge & bill payments,TOTAL,16970783,7872719571.602099
1987,rajasthan,2019,3,Financial Services,TOTAL,217029,37899900.33366185
1988,rajasthan,2019,3,Others,TOTAL,583575,407796030.8547787
1989,rajasthan,2019,4,Peer-to-peer payments,TOTAL,43354317,140449134717.291
1990,rajasthan,2019,4,Recharge & bill payments,TOTAL,20604852,9028860435.054995
1991,rajasthan,2019,4,Merchant payments,TOTAL,20544791,9721826538.354998
1992,rajasthan,2019,4,Financial Services,TOTAL,101805,25014672.38444693
1993,rajasthan,2019,4,Others,TOTAL,468477,227573686.58499068
1994,rajasthan,2020,1,Peer-to-peer payments,TOTAL,48269912,165468574323.88968
1995,rajasthan,2020,1,Merchant payments,TOTAL,27880848,13643061482.35596
1996,rajasthan,2020,1,Recharge & bill payments,TOTAL,25631131,10961167179.81334
1997,rajasthan,2020,1,Financial Services,TOTAL,72604,34466606.25327997
1998,rajasthan,2020,1,Others,TOTAL,404317,200968968.6958118
1999,rajasthan,2020,2,Peer-to-peer payments,TOTAL,49160792,166176386876.30048
2000,rajasthan,2020,2,Recharge & bill payments,TOTAL,31681776,13014051935.53691
2001,rajasthan,2020,2,Merchant payments,TOTAL,20756594,14354151782.39264
2002,rajasthan,2020,2,Financial Services,TOTAL,92875,76662259.20544848
2003,rajasthan,2020,2,Others,TOTAL,262619,142020149.829893
2004,rajasthan,2020,3,Peer-to-peer payments,TOTAL,73247856,249006720239.33432
2005,rajasthan,2020,3,Merchant payments,TOTAL,45149210,27714680562.343937
2006,rajasthan,2020,3,Recharge & bill payments,TOTAL,30148875,16650017440.553333
2007,rajasthan,2020,3,Financial Services,TOTAL,146383,113675141.51464571
2008,rajasthan,2020,3,Others,TOTAL,396352,193212778.7117864
2009,rajasthan,2020,4,Peer-to-peer payments,TOTAL,88730951,321280847680.95026
2010,rajasthan,2020,4,Merchant payments,TOTAL,67367264,46142484518.08269
2011,rajasthan,2020,4,Recharge & bill payments,TOTAL,33455755,18123908525.97014
2012,rajasthan,2020,4,Financial Services,TOTAL,169294,136058685.85299307
2013,rajasthan,2020,4,Others,TOTAL,560171,351480425.6482615
2014,rajasthan,2021,1,Peer-to-peer payments,TOTAL,116733195,408190388154.2274
2015,rajasthan,2021,1,Merchant payments,TOTAL,96394132,61936457709.223076
2016,rajasthan,2021,1,Recharge & bill payments,TOTAL,38919519,20855464604.344055
2017,rajasthan,2021,1,Financial Services,TOTAL,192936,162581466.93308985
2018,rajasthan,2021,1,Others,TOTAL,491137,347689722.9177618
2019,rajasthan,2021,2,Peer-to-peer payments,TOTAL,139277445,467784146764.7472
2020,rajasthan,2021,2,Merchant payments,TOTAL,97860493,69922875807.46701
2021,rajasthan,2021,2,Recharge & bill payments,TOTAL,49501703,23387103755.819714
2022,rajasthan,2021,2,Financial Services,TOTAL,216441,186606893.61035594
2023,rajasthan,2021,2,Others,TOTAL,620957,422031947.60023904
2024,sikkim,2018,1,Recharge & bill payments,TOTAL,26965,4823943.542263939
2025,sikkim,2018,1,Peer-to-peer payments,TOTAL,13559,56334584.632872
2026,sikkim,2018,1,Merchant payments,TOTAL,1349,1677583.1440411464
2027,sikkim,2018,1,Financial Services,TOTAL,608,86906.81958101383
2028,sikkim,2018,1,Others,TOTAL,1597,1727920.8016103164
2029,sikkim,2018,2,Recharge & bill payments,TOTAL,45435,9465769.856051585
2030,sikkim,2018,2,Peer-to-peer payments,TOTAL,24237,127051984.3879841
2031,sikkim,2018,2,Merchant payments,TOTAL,2556,4713227.148135973
2032,sikkim,2018,2,Financial Services,TOTAL,562,218130.12995975127
2033,sikkim,2018,2,Others,TOTAL,1788,2243974.0076642134
2034,sikkim,2018,3,Recharge & bill payments,TOTAL,58421,12221506.18938216
2035,sikkim,2018,3,Peer-to-peer payments,TOTAL,43195,215547415.4557628
2036,sikkim,2018,3,Merchant payments,TOTAL,4521,5322296.747954514
2037,sikkim,2018,3,Financial Services,TOTAL,562,261766.8021705601
2038,sikkim,2018,3,Others,TOTAL,1801,1727241.758047811
2039,sikkim,2018,4,Recharge & bill payments,TOTAL,79232,16713780.628117373
2040,sikkim,2018,4,Peer-to-peer payments,TOTAL,65451,351253329.74205655
2041,sikkim,2018,4,Merchant payments,TOTAL,7452,12637809.239460425
2042,sikkim,2018,4,Financial Services,TOTAL,717,596472.7145790398
2043,sikkim,2018,4,Others,TOTAL,1681,1939965.7540404093
2044,sikkim,2019,1,Peer-to-peer payments,TOTAL,121984,422987999.89472675
2045,sikkim,2019,1,Recharge & bill payments,TOTAL,96878,20711589.874598008
2046,sikkim,2019,1,Merchant payments,TOTAL,18346,11837344.846847566
2047,sikkim,2019,1,Financial Services,TOTAL,1225,191594.23340424805
2048,sikkim,2019,1,Others,TOTAL,1854,2265105.53451732
2049,sikkim,2019,2,Peer-to-peer payments,TOTAL,172125,674044301.8399961
2050,sikkim,2019,2,Recharge & bill payments,TOTAL,142582,32535297.489453897
2051,sikkim,2019,2,Merchant payments,TOTAL,66722,28248001.02647286
2052,sikkim,2019,2,Financial Services,TOTAL,2294,310197.54774877685
2053,sikkim,2019,2,Others,TOTAL,4521,3756445.53226958
2054,sikkim,2019,3,Peer-to-peer payments,TOTAL,203052,794235862.6317357
2055,sikkim,2019,3,Merchant payments,TOTAL,188753,52337322.5262961
2056,sikkim,2019,3,Recharge & bill payments,TOTAL,156125,33922224.892257094
2057,sikkim,2019,3,Financial Services,TOTAL,288,548142.8999844441
2058,sikkim,2019,3,Others,TOTAL,4218,3672895.4901549704
2059,sikkim,2019,4,Peer-to-peer payments,TOTAL,508471,1086457147.940953
2060,sikkim,2019,4,Recharge & bill payments,TOTAL,181287,42705664.08625737
2061,sikkim,2019,4,Merchant payments,TOTAL,73992,43954548.804204434
2062,sikkim,2019,4,Financial Services,TOTAL,373,494076.3450829056
2063,sikkim,2019,4,Others,TOTAL,2947,2898164.4797200123
2064,sikkim,2020,1,Peer-to-peer payments,TOTAL,230413,954765350.1856782
2065,sikkim,2020,1,Recharge & bill payments,TOTAL,215586,53588505.838823974
2066,sikkim,2020,1,Merchant payments,TOTAL,79881,43201695.38937264
2067,sikkim,2020,1,Financial Services,TOTAL,345,175569.53933206247
2068,sikkim,2020,1,Others,TOTAL,1893,1745150.991195219
2069,sikkim,2020,2,Recharge & bill payments,TOTAL,297620,78397187.10935993
2070,sikkim,2020,2,Peer-to-peer payments,TOTAL,186495,939900165.9422412
2071,sikkim,2020,2,Merchant payments,TOTAL,31442,34385184.65717751
2072,sikkim,2020,2,Financial Services,TOTAL,883,999656.0722047673
2073,sikkim,2020,2,Others,TOTAL,1291,936594.480283038
2074,sikkim,2020,3,Recharge & bill payments,TOTAL,298885,83894642.6709112
2075,sikkim,2020,3,Peer-to-peer payments,TOTAL,245087,1255521152.966514
2076,sikkim,2020,3,Merchant payments,TOTAL,49299,58337178.67223759
2077,sikkim,2020,3,Financial Services,TOTAL,1252,1795366.733436462
2078,sikkim,2020,3,Others,TOTAL,1912,1378387.6172995246
2079,sikkim,2020,4,Peer-to-peer payments,TOTAL,334069,1711730126.584541
2080,sikkim,2020,4,Recharge & bill payments,TOTAL,301382,90168624.05415541
2081,sikkim,2020,4,Merchant payments,TOTAL,95503,112478003.86391157
2082,sikkim,2020,4,Financial Services,TOTAL,1427,2361187.592392395
2083,sikkim,2020,4,Others,TOTAL,2654,2537863.027923054
2084,sikkim,2021,1,Peer-to-peer payments,TOTAL,403703,1965492629.578867
2085,sikkim,2021,1,Recharge & bill payments,TOTAL,279679,93174110.112334
2086,sikkim,2021,1,Merchant payments,TOTAL,112925,154183320.1372872
2087,sikkim,2021,1,Financial Services,TOTAL,1844,3027799.2784099854
2088,sikkim,2021,1,Others,TOTAL,2038,1789867.7338266163
2089,sikkim,2021,2,Peer-to-peer payments,TOTAL,473141,2125758496.616091
2090,sikkim,2021,2,Recharge & bill payments,TOTAL,345495,103846501.52404109
2091,sikkim,2021,2,Merchant payments,TOTAL,153671,190473176.21848944
2092,sikkim,2021,2,Financial Services,TOTAL,1865,2851874.287465013
2093,sikkim,2021,2,Others,TOTAL,2542,1969531.0292125773
2094,tamil-nadu,2018,1,Recharge & bill payments,TOTAL,3308548,646028338.3951533
2095,tamil-nadu,2018,1,Peer-to-peer payments,TOTAL,2670613,10031518934.085688
2096,tamil-nadu,2018,1,Merchant payments,TOTAL,326510,272002057.1736871
2097,tamil-nadu,2018,1,Financial Services,TOTAL,115363,31876073.74792233
2098,tamil-nadu,2018,1,Others,TOTAL,305588,280132294.11422664
2099,tamil-nadu,2018,2,Recharge & bill payments,TOTAL,4464677,1189892955.8051775
2100,tamil-nadu,2018,2,Peer-to-peer payments,TOTAL,4433762,18067624388.09562
2101,tamil-nadu,2018,2,Merchant payments,TOTAL,627918,517130320.4660308
2102,tamil-nadu,2018,2,Financial Services,TOTAL,167035,65402385.25640666
2103,tamil-nadu,2018,2,Others,TOTAL,298736,285794226.64323723
2104,tamil-nadu,2018,3,Peer-to-peer payments,TOTAL,8810836,26792462660.044968
2105,tamil-nadu,2018,3,Recharge & bill payments,TOTAL,5148411,1521551955.205038
2106,tamil-nadu,2018,3,Merchant payments,TOTAL,1290978,733189649.5729834
2107,tamil-nadu,2018,3,Financial Services,TOTAL,191732,37049222.36590697
2108,tamil-nadu,2018,3,Others,TOTAL,332121,245838753.995272
2109,tamil-nadu,2018,4,Peer-to-peer payments,TOTAL,11538547,39180083690.57276
2110,tamil-nadu,2018,4,Recharge & bill payments,TOTAL,7093764,2020329567.8245385
2111,tamil-nadu,2018,4,Merchant payments,TOTAL,3145621,1742903221.432857
2112,tamil-nadu,2018,4,Financial Services,TOTAL,228398,46571758.68242933
2113,tamil-nadu,2018,4,Others,TOTAL,451114,312185737.38152075
2114,tamil-nadu,2019,1,Peer-to-peer payments,TOTAL,18645926,51296299081.44436
2115,tamil-nadu,2019,1,Recharge & bill payments,TOTAL,8863289,2695317014.8660007
2116,tamil-nadu,2019,1,Merchant payments,TOTAL,4195222,1924461188.9900146
2117,tamil-nadu,2019,1,Financial Services,TOTAL,193261,31217137.545322973
2118,tamil-nadu,2019,1,Others,TOTAL,377347,256742393.28426796
2119,tamil-nadu,2019,2,Peer-to-peer payments,TOTAL,16952961,57924128549.06981
2120,tamil-nadu,2019,2,Recharge & bill payments,TOTAL,8414514,3280033639.8500404
2121,tamil-nadu,2019,2,Merchant payments,TOTAL,6296995,2690331792.5060787
2122,tamil-nadu,2019,2,Financial Services,TOTAL,70142,18334602.389631532
2123,tamil-nadu,2019,2,Others,TOTAL,437125,294847441.9421142
2124,tamil-nadu,2019,3,Peer-to-peer payments,TOTAL,21277636,70615331408.53966
2125,tamil-nadu,2019,3,Merchant payments,TOTAL,10344027,4079315732.661683
2126,tamil-nadu,2019,3,Recharge & bill payments,TOTAL,9246678,3964144354.4161515
2127,tamil-nadu,2019,3,Financial Services,TOTAL,88261,27213741.831077334
2128,tamil-nadu,2019,3,Others,TOTAL,453581,273599406.1898495
2129,tamil-nadu,2019,4,Peer-to-peer payments,TOTAL,28814008,91858026341.27563
2130,tamil-nadu,2019,4,Merchant payments,TOTAL,16153034,6420193204.780616
2131,tamil-nadu,2019,4,Recharge & bill payments,TOTAL,11157765,4681454397.562926
2132,tamil-nadu,2019,4,Financial Services,TOTAL,60624,24332240.65556671
2133,tamil-nadu,2019,4,Others,TOTAL,410980,206859328.2685905
2134,tamil-nadu,2020,1,Peer-to-peer payments,TOTAL,30880360,101907683045.28436
2135,tamil-nadu,2020,1,Merchant payments,TOTAL,21541556,8950736938.223478
2136,tamil-nadu,2020,1,Recharge & bill payments,TOTAL,14134259,5493239429.7322235
2137,tamil-nadu,2020,1,Financial Services,TOTAL,61427,41422107.813630365
2138,tamil-nadu,2020,1,Others,TOTAL,335871,176604658.386683
2139,tamil-nadu,2020,2,Peer-to-peer payments,TOTAL,21700844,82347647064.12332
2140,tamil-nadu,2020,2,Recharge & bill payments,TOTAL,18474731,6414781159.484189
2141,tamil-nadu,2020,2,Merchant payments,TOTAL,11477546,6909361871.628206
2142,tamil-nadu,2020,2,Financial Services,TOTAL,78584,89189349.84916353
2143,tamil-nadu,2020,2,Others,TOTAL,138405,65529451.74366937
2144,tamil-nadu,2020,3,Peer-to-peer payments,TOTAL,31754077,123561080533.04672
2145,tamil-nadu,2020,3,Merchant payments,TOTAL,20664887,12554589575.504852
2146,tamil-nadu,2020,3,Recharge & bill payments,TOTAL,17521756,7476952307.406668
2147,tamil-nadu,2020,3,Financial Services,TOTAL,129671,158512062.54590106
2148,tamil-nadu,2020,3,Others,TOTAL,207434,90281020.15995154
2149,tamil-nadu,2020,4,Peer-to-peer payments,TOTAL,47800741,172196381789.491
2150,tamil-nadu,2020,4,Merchant payments,TOTAL,41297305,24417758781.65223
2151,tamil-nadu,2020,4,Recharge & bill payments,TOTAL,21563946,9462546013.163391
2152,tamil-nadu,2020,4,Financial Services,TOTAL,153044,186775413.14290395
2153,tamil-nadu,2020,4,Others,TOTAL,364665,209735503.54521424
2154,tamil-nadu,2021,1,Peer-to-peer payments,TOTAL,57446279,206405230307.9611
2155,tamil-nadu,2021,1,Merchant payments,TOTAL,53811885,30722779534.582508
2156,tamil-nadu,2021,1,Recharge & bill payments,TOTAL,24826273,11115915388.739548
2157,tamil-nadu,2021,1,Financial Services,TOTAL,170620,215319360.4840321
2158,tamil-nadu,2021,1,Others,TOTAL,301617,208899281.88347316
2159,tamil-nadu,2021,2,Peer-to-peer payments,TOTAL,60812902,216379027686.30246
2160,tamil-nadu,2021,2,Merchant payments,TOTAL,52048347,33504798112.88382
2161,tamil-nadu,2021,2,Recharge & bill payments,TOTAL,32753032,13155346942.255478
2162,tamil-nadu,2021,2,Financial Services,TOTAL,192614,225113402.6634022
2163,tamil-nadu,2021,2,Others,TOTAL,351547,223054882.44675264
2164,telangana,2018,1,Recharge & bill payments,TOTAL,4209319,831912767.5937189
2165,telangana,2018,1,Peer-to-peer payments,TOTAL,3307245,11748268950.760422
2166,telangana,2018,1,Merchant payments,TOTAL,351474,282899066.6137372
2167,telangana,2018,1,Financial Services,TOTAL,262876,57011875.36233704
2168,telangana,2018,1,Others,TOTAL,391852,388111458.2121352
2169,telangana,2018,2,Peer-to-peer payments,TOTAL,4784079,20748520742.57553
2170,telangana,2018,2,Recharge & bill payments,TOTAL,4686542,1274130053.834579
2171,telangana,2018,2,Merchant payments,TOTAL,701082,551696487.3185428
2172,telangana,2018,2,Financial Services,TOTAL,277805,85498213.25384143
2173,telangana,2018,2,Others,TOTAL,315162,357356020.669816
2174,telangana,2018,3,Peer-to-peer payments,TOTAL,11560952,29253505738.828743
2175,telangana,2018,3,Recharge & bill payments,TOTAL,5328881,1568136060.627837
2176,telangana,2018,3,Merchant payments,TOTAL,1770075,855534175.4794186
2177,telangana,2018,3,Financial Services,TOTAL,307312,52554123.97376218
2178,telangana,2018,3,Others,TOTAL,365483,300363110.81379545
2179,telangana,2018,4,Peer-to-peer payments,TOTAL,15571288,44541667501.74112
2180,telangana,2018,4,Recharge & bill payments,TOTAL,7121135,2165870863.16865
2181,telangana,2018,4,Merchant payments,TOTAL,5315161,2356841304.9649296
2182,telangana,2018,4,Financial Services,TOTAL,392423,64569231.23559249
2183,telangana,2018,4,Others,TOTAL,521147,380139546.93821603
2184,telangana,2019,1,Peer-to-peer payments,TOTAL,40488967,87361237975.49301
2185,telangana,2019,1,Merchant payments,TOTAL,12341901,4144368545.535969
2186,telangana,2019,1,Recharge & bill payments,TOTAL,11525394,3619117615.485172
2187,telangana,2019,1,Financial Services,TOTAL,463688,54547989.275453925
2188,telangana,2019,1,Others,TOTAL,470752,343989909.8750894
2189,telangana,2019,2,Peer-to-peer payments,TOTAL,46741594,141095702899.16147
2190,telangana,2019,2,Merchant payments,TOTAL,25682382,8442740781.469844
2191,telangana,2019,2,Recharge & bill payments,TOTAL,16225017,5603477828.5489645
2192,telangana,2019,2,Financial Services,TOTAL,252173,43627344.86329399
2193,telangana,2019,2,Others,TOTAL,709213,490894328.3915366
2194,telangana,2019,3,Peer-to-peer payments,TOTAL,59981113,180342868388.36203
2195,telangana,2019,3,Merchant payments,TOTAL,44035953,14308557740.55424
2196,telangana,2019,3,Recharge & bill payments,TOTAL,16437222,6793699069.387364
2197,telangana,2019,3,Financial Services,TOTAL,183163,39617186.74048498
2198,telangana,2019,3,Others,TOTAL,857925,445278745.3818412
2199,telangana,2019,4,Peer-to-peer payments,TOTAL,82587060,249346680995.99316
2200,telangana,2019,4,Merchant payments,TOTAL,59347809,21510626607.08445
2201,telangana,2019,4,Recharge & bill payments,TOTAL,20797056,9561315124.602655
2202,telangana,2019,4,Financial Services,TOTAL,137291,33453857.404595934
2203,telangana,2019,4,Others,TOTAL,703042,294688962.659046
2204,telangana,2020,1,Peer-to-peer payments,TOTAL,95668911,327641798044.80554
2205,telangana,2020,1,Merchant payments,TOTAL,76818285,31076431477.91269
2206,telangana,2020,1,Recharge & bill payments,TOTAL,26324268,12324266104.564993
2207,telangana,2020,1,Financial Services,TOTAL,88184,59500639.38684589
2208,telangana,2020,1,Others,TOTAL,509877,241784101.54604858
2209,telangana,2020,2,Peer-to-peer payments,TOTAL,76683293,279478553909.7438
2210,telangana,2020,2,Merchant payments,TOTAL,44181999,26712043204.891262
2211,telangana,2020,2,Recharge & bill payments,TOTAL,30885875,15106945863.857046
2212,telangana,2020,2,Financial Services,TOTAL,116776,134169906.74750492
2213,telangana,2020,2,Others,TOTAL,187200,100126467.191328
2214,telangana,2020,3,Peer-to-peer payments,TOTAL,116668399,437459188905.0534
2215,telangana,2020,3,Merchant payments,TOTAL,86836471,49743225885.179474
2216,telangana,2020,3,Recharge & bill payments,TOTAL,32352860,18378477087.576897
2217,telangana,2020,3,Financial Services,TOTAL,195857,223377023.50525153
2218,telangana,2020,3,Others,TOTAL,318539,156875854.55487928
2219,telangana,2020,4,Peer-to-peer payments,TOTAL,160607487,591976601278.5154
2220,telangana,2020,4,Merchant payments,TOTAL,143897953,81725950703.21272
2221,telangana,2020,4,Recharge & bill payments,TOTAL,38174710,22006183348.80398
2222,telangana,2020,4,Financial Services,TOTAL,230134,275357720.01805824
2223,telangana,2020,4,Others,TOTAL,733503,366346176.40682477
2224,telangana,2021,1,Merchant payments,TOTAL,185230619,95927278280.53006
2225,telangana,2021,1,Peer-to-peer payments,TOTAL,179738195,676276353116.8419
2226,telangana,2021,1,Recharge & bill payments,TOTAL,46371555,26447601338.53346
2227,telangana,2021,1,Financial Services,TOTAL,262473,320153410.17969453
2228,telangana,2021,1,Others,TOTAL,969268,387877900.5044867
2229,telangana,2021,2,Peer-to-peer payments,TOTAL,230861833,872151973637.885
2230,telangana,2021,2,Merchant payments,TOTAL,205232899,123207789311.2962
2231,telangana,2021,2,Recharge & bill payments,TOTAL,58637866,31877277168.343227
2232,telangana,2021,2,Financial Services,TOTAL,278546,300569264.1443888
2233,telangana,2021,2,Others,TOTAL,856400,420723415.91505665
2234,tripura,2018,1,Recharge & bill payments,TOTAL,86819,14079439.569905948
2235,tripura,2018,1,Peer-to-peer payments,TOTAL,44844,112229994.97675678
2236,tripura,2018,1,Financial Services,TOTAL,4842,672247.5881710155
2237,tripura,2018,1,Merchant payments,TOTAL,4833,6080959.882836086
2238,tripura,2018,1,Others,TOTAL,6819,4916272.512952799
2239,tripura,2018,2,Recharge & bill payments,TOTAL,118171,22554398.15273035
2240,tripura,2018,2,Peer-to-peer payments,TOTAL,73821,197666881.8729688
2241,tripura,2018,2,Merchant payments,TOTAL,9621,10570951.151568789
2242,tripura,2018,2,Financial Services,TOTAL,6925,1264101.904810368
2243,tripura,2018,2,Others,TOTAL,6021,4835385.634057636
2244,tripura,2018,3,Peer-to-peer payments,TOTAL,186065,398867427.32463384
2245,tripura,2018,3,Recharge & bill payments,TOTAL,156308,33484811.21282282
2246,tripura,2018,3,Merchant payments,TOTAL,21476,16092396.41113394
2247,tripura,2018,3,Financial Services,TOTAL,8106,1080000.0112896338
2248,tripura,2018,3,Others,TOTAL,5748,4338753.080712541
2249,tripura,2018,4,Recharge & bill payments,TOTAL,204720,38334816.66379926
